cluster	block	chrom	pos	si	au	bp	se.si	se.au	se.bp	v	c	pchi	meandist	lowdist
101	1:2.15e+08	1	2.15e+08	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
101	1:216500000	1	216500000	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
101	1:215500000	1	215500000	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
101	1:2.17e+08	1	2.17e+08	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
101	1:2.16e+08	1	2.16e+08	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
101	1:217500000	1	217500000	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
101	1:2.18e+08	1	2.18e+08	0.927925403335754	0.976206257441462	0.864748868407707	0.0124911067042273	0.00522550041212768	0.00374567651540198	-1.54147020982712	0.439563573505978	0.72597287054689	0.409466449810082	TRUE
13	1:1.58e+08	1	1.58e+08	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:1.59e+08	1	1.59e+08	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:157500000	1	157500000	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:1.6e+08	1	1.6e+08	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:1.56e+08	1	1.56e+08	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:158500000	1	158500000	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:1.57e+08	1	1.57e+08	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
13	1:155500000	1	155500000	0.817786441239586	0.96030106763529	0.577451843226682	0.0218712860636987	0.00675008868241852	0.00520700481955032	-0.974784729690907	0.779405803996466	0.475769816463711	0.246212102735137	TRUE
