639.0	864644.2408	1849452.0	0.08229894566244411
222000.0	1047379.3921	2045416.0	0.08385582428824341
344175.0	1229175.8655	2175049.0	0.08578179815098168
452735.0	1416337.1643	2359581.0	0.09115203870011042
614484.0	1607873.8205	2549483.0	0.09065380237611145
812307.0	1799339.3773	2724471.0	0.08866619240600097
1009342.0	1987164.77	2908530.0	0.07771338888341923
1193729.0	2178281.1415	3098285.0	0.06580504020261439
1414498.0	2366761.2079	3293342.0	0.06868005198715128
1624775.0	2555146.3281	3491403.0	0.06887005095210422
1849720.0	2738640.6815	3656560.0	0.0717948964953662
2045422.0	2916566.3879	3842379.0	0.07006492697256318
2175061.0	3099887.9711	4045413.0	0.06302565783017895
2359585.0	3286079.8062	4180934.0	0.06260690274440274
2549551.0	3465116.038	4326605.0	0.06459467514885969
2724479.0	3644177.0406	4544408.0	0.06389059908675275
2908564.0	3825539.7599	4689846.0	0.07376664546014264
3098292.0	4001497.3023	4838083.0	0.08389033688194558
3293358.0	4177618.0335	5052260.0	0.08738912328991803
3491428.0	4351863.6603	5188859.0	0.08560160725788513
3656570.0	4521359.8788	5360310.0	0.09282091227371496
3842383.0	4695878.2154	5585195.0	0.10296408000954431
4045501.0	4868806.0645	5749955.0	0.10909031221779322
4180985.0	5038636.2023	5903305.0	0.10867651777681352
4326623.0	5212129.8389	6064802.0	0.11601174793174683
4544418.0	5385107.321	6266081.0	0.12010721288644025
4689896.0	5557840.2958	6410776.0	0.11412647421944899
4838099.0	5735242.531	6633899.0	0.10673458155308345
5052317.0	5911683.2684	6806547.0	0.1047086156638392
5188920.0	6086941.1565	6940849.0	0.11911761324287301
5360535.0	6256101.5717	7021379.0	0.12335875941647616
5585303.0	6416745.8462	7146485.0	0.11463686910243973
5750203.0	6573051.0836	7304536.0	0.10802432435674368
5903344.0	6726949.2279	7441458.0	0.10383049848939034
6064896.0	6879877.7572	7563850.0	0.11790589692519006
6266085.0	7026807.2394	7722509.0	0.11597994702466731
6410785.0	7171307.0362	7867438.0	0.11660855375117542
6633910.0	7315647.8195	8068856.0	0.10987453014819037
6806554.0	7467105.6739	8308611.0	0.1071661901217369
6941157.0	7623483.2232	8538935.0	0.12038547904304539
7021424.0	7785017.7889	8652140.0	0.11770263629552545
7146501.0	7951013.2282	8832129.0	0.12100997224940542
7304550.0	8118704.2553	9006561.0	0.12803170879594633
7441476.0	8292521.4883	9186661.0	0.13348751805216805
7563862.0	8465545.1633	9275987.0	0.10388288039982631
7722575.0	8633469.0159	9368180.0	0.11481959403471449
7867439.0	8801124.4384	9563357.0	0.1146951348961988
8068908.0	8969789.9506	9782132.0	0.11713553295747396
8308780.0	9133226.8076	9932395.0	0.12282733755606033
8538977.0	9291979.8022	10111377.0	0.10254989712811768
8652225.0	9455288.891	10325557.0	0.08901316990609574
8832146.0	9620123.6655	10465686.0	0.08813640534939278
9006683.0	9785873.185	10680487.0	0.0880763729981889
9186668.0	9953608.7664	10881304.0	0.09285877715606368
9276063.0	10126688.7056	11075991.0	0.10066841522661929
9368214.0	10314561.2198	11311504.0	0.0910589567445496
9563391.0	10508928.376	11523759.0	0.08655115909945015
9782170.0	10705518.8697	11736220.0	0.08372891331161855
9932413.0	10900272.8101	11876203.0	0.09312043901121764
10111400.0	11092760.6935	12034289.0	0.0857023708458536
10325572.0	11280139.0238	12164784.0	0.08923418186354222
10465688.0	11466883.6191	12321494.0	0.08801919340181057
10680546.0	11653935.4654	12534214.0	0.0829430014247186
10881311.0	11842187.3426	12774796.0	0.0745283856360954
11076032.0	12033068.4419	12962372.0	0.06546017748474872
11311512.0	12216335.5008	13091777.0	0.06908518992242808
11523760.0	12393972.8572	13270020.0	0.080727545369517
11736225.0	12569977.9802	13496746.0	0.0888447192423556
11876216.0	12753784.9832	13781565.0	0.06546937279538087
12034303.0	12943762.4483	13927304.0	0.06420026096756469
12164790.0	13133004.1175	14054517.0	0.06150500578833071
12321498.0	13319310.2189	14181903.0	0.06217128221031462
12534222.0	13503103.9308	14347663.0	0.06317190838949967
12774801.0	13676385.7023	14422851.0	0.06671087714768129
12962470.0	13835022.7285	14515087.0	0.0721607207810748
13091810.0	13986721.9899	14575732.0	0.07596590348042205
13270078.0	14130247.828	14651217.0	0.07732659848238117
13496774.0	14260222.5102	14725668.0	0.0739049139243317
13781567.0	14371664.4747	14813219.0	0.07768349325749119
13927821.0	14470162.4602	14893178.0	0.08145721668688345
14054523.0	14569290.7244	15064642.0	0.08413907854749471
14181938.0	14671293.654	15225045.0	0.08635336348461892
14347801.0	14776168.85	15438137.0	0.09073989725819705
14422912.0	14890146.8171	15606652.0	0.09626127007406456
14515113.0	15014002.9811	15832863.0	0.10084274275396014
14575736.0	15147502.7296	15944240.0	0.09720609999244967
14651232.0	15292464.2133	16156228.0	0.09350679179659235
14725671.0	15448050.3585	16318834.0	0.09960104580195832
14813222.0	15609955.8499	16499521.0	0.10698380895480897
14893209.0	15787114.8952	16714864.0	0.10525937006406934
15064698.0	15964740.8223	16823639.0	0.11211114249543026
15225046.0	16140023.2423	16938670.0	0.1193926105027087
15438235.0	16306470.1187	17023014.0	0.12164977200133753
15606667.0	16462520.2165	17180407.0	0.1124275825822483
15833000.0	16616205.0006	17296105.0	0.11868023688190375
15944257.0	16764265.5178	17437173.0	0.16353366955574417
16156256.0	16915970.5715	17719852.0	0.1902046082258305
16318869.0	17068755.0854	17814208.0	0.19088384961559582
16500045.0	17219799.6093	17986203.0	0.1859627292260762
16714901.0	17370942.9045	18228008.0	0.1794025249490181
16823697.0	17527272.4168	18429358.0	0.18405775240544256
16938671.0	17691143.3984	18615243.0	0.176690859929881
17023097.0	17860647.0346	18752397.0	0.16415192585636607
17180451.0	18035792.1618	18953296.0	0.1606979708215545
17296108.0	18215905.0929	19155506.0	0.14778758198061223
17437542.0	18404165.9541	19372664.0	0.11955615398263146
17719909.0	18589480.9632	19537446.0	0.09512431083600129
17814223.0	18775524.069	19738605.0	0.09174595693671977
17986236.0	18972293.0635	19997533.0	0.08783730346484467
18228062.0	19163052.875	20066096.0	0.08816720669097018
18429365.0	19344595.564	20213413.0	0.08405469888599772
18615255.0	19517804.644	20345806.0	0.08384948395601279
18752461.0	19690801.616	20482852.0	0.09001504998045842
18953348.0	19861511.8145	20634993.0	0.09606077124637163
19155535.0	20026340.124	20742890.0	0.10082926029345857
19372707.0	20180053.6528	20821681.0	0.09686343118901702
19538382.0	20326882.5005	21045044.0	0.09583554930232514
19738606.0	20477505.375	21210808.0	0.08338798521411071
