cluster	block	chrom	pos	si	au	bp	se.si	se.au	se.bp	v	c	pchi	meandist	lowdist
120	1:1.5e+07	1	1.5e+07	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
120	1:13500000	1	13500000	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
120	1:1e+07	1	1e+07	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
120	1:15500000	1	15500000	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
120	1:1.6e+07	1	1.6e+07	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
120	1:1.4e+07	1	1.4e+07	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
120	1:14500000	1	14500000	0.292545125039634	0.998813205920271	0.00234675417809366	1.76781252026123	0.00649411607051958	0.00154884053719534	-0.105829122907664	2.93317854115167	0.799100017115475	0.393611228448493	TRUE
125	1:251500000	1	251500000	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
125	1:2.52e+08	1	2.52e+08	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
125	1:2.49e+08	1	2.49e+08	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
125	1:2.5e+08	1	2.5e+08	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
125	1:250500000	1	250500000	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
125	1:2.51e+08	1	2.51e+08	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
125	1:249500000	1	249500000	0.511916640619272	0.953538135585006	0.173939912539358	0.0603965418370274	0.00980918478595299	0.00393170615933842	-0.370731488395516	1.30944116263888	0.350797510359444	0.493074193224437	TRUE
127	1:1.06e+08	1	1.06e+08	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:1.08e+08	1	1.08e+08	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:107500000	1	107500000	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:1.1e+08	1	1.1e+08	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:110500000	1	110500000	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:1.12e+08	1	1.12e+08	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:1.07e+08	1	1.07e+08	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:106500000	1	106500000	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:108500000	1	108500000	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:1.11e+08	1	1.11e+08	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:111500000	1	111500000	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
127	1:109500000	1	109500000	0.583682543154005	0.971356503577232	0.142663241312507	0.0611204721157962	0.00718623443016794	0.00364171047802133	-0.416342221627557	1.48477246095775	0.0486766380298187	0.528232129936256	TRUE
136	1:109500000	1	109500000	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:1.11e+08	1	1.11e+08	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:1.06e+08	1	1.06e+08	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:106500000	1	106500000	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:1.12e+08	1	1.12e+08	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:108500000	1	108500000	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:111500000	1	111500000	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:1.08e+08	1	1.08e+08	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:105500000	1	105500000	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:1.1e+08	1	1.1e+08	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
136	1:107500000	1	107500000	0.870651020749525	0.993646771770837	0.207518747465354	0.0241149772007871	0.00186157068766581	0.00425688450797596	-0.838415731733774	1.65347655554444	0.0951776695924413	0.537515633368577	TRUE
