cluster	block	chrom	pos	si	au	bp	se.si	se.au	se.bp	v	c	pchi	meandist	lowdist
103	1:151500000	1	151500000	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:162500000	1	162500000	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:163500000	1	163500000	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:1.64e+08	1	1.64e+08	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:1.52e+08	1	1.52e+08	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:1.63e+08	1	1.63e+08	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:164500000	1	164500000	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:1.65e+08	1	1.65e+08	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
103	1:1.66e+08	1	1.66e+08	0.748698780649737	0.986583159991847	0.155827789956627	0.0426789546421479	0.00375331461219735	0.00379138617303136	-0.601087265382004	1.61284149375884	0.572529967412215	0.508644027365752	TRUE
111	1:1.76e+08	1	1.76e+08	0.521921284627764	0.989748842588264	0.0415803487141441	0.124229722481849	0.00494945570059942	0.00216789139509181	-0.292195880511239	2.0248301317497	0.159415596764601	0.517483798483562	TRUE
111	1:1.74e+08	1	1.74e+08	0.521921284627764	0.989748842588264	0.0415803487141441	0.124229722481849	0.00494945570059942	0.00216789139509181	-0.292195880511239	2.0248301317497	0.159415596764601	0.517483798483562	TRUE
111	1:176500000	1	176500000	0.521921284627764	0.989748842588264	0.0415803487141441	0.124229722481849	0.00494945570059942	0.00216789139509181	-0.292195880511239	2.0248301317497	0.159415596764601	0.517483798483562	TRUE
111	1:175500000	1	175500000	0.521921284627764	0.989748842588264	0.0415803487141441	0.124229722481849	0.00494945570059942	0.00216789139509181	-0.292195880511239	2.0248301317497	0.159415596764601	0.517483798483562	TRUE
111	1:172500000	1	172500000	0.521921284627764	0.989748842588264	0.0415803487141441	0.124229722481849	0.00494945570059942	0.00216789139509181	-0.292195880511239	2.0248301317497	0.159415596764601	0.517483798483562	TRUE
111	1:1.72e+08	1	1.72e+08	0.521921284627764	0.989748842588264	0.0415803487141441	0.124229722481849	0.00494945570059942	0.00216789139509181	-0.292195880511239	2.0248301317497	0.159415596764601	0.517483798483562	TRUE
113	1:175500000	1	175500000	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
113	1:1.72e+08	1	1.72e+08	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
113	1:171500000	1	171500000	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
113	1:176500000	1	176500000	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
113	1:172500000	1	172500000	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
113	1:1.76e+08	1	1.76e+08	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
113	1:1.74e+08	1	1.74e+08	0.959601543461706	0.999886857786755	0.0319558613218759	0.0241961471521346	0.000116021185169769	0.00220474848210283	-0.917455671662576	2.77025084273196	0.670083577135072	0.538872705862787	TRUE
118	1:9.2e+07	1	9.2e+07	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
118	1:9.3e+07	1	9.3e+07	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
118	1:9.4e+07	1	9.4e+07	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
118	1:91500000	1	91500000	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
118	1:92500000	1	92500000	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
118	1:93500000	1	93500000	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
118	1:9.1e+07	1	9.1e+07	0.420210528595609	0.98150440830739	0.0524794828565969	0.117201039316212	0.00696476877544586	0.00238191264510523	-0.232293859560516	1.85356749946846	0.00123469507077424	0.716836550182837	TRUE
122	1:1.08e+08	1	1.08e+08	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:108500000	1	108500000	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:1.12e+08	1	1.12e+08	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:1.07e+08	1	1.07e+08	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:1.11e+08	1	1.11e+08	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:1.1e+08	1	1.1e+08	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:109500000	1	109500000	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:110500000	1	110500000	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:111500000	1	111500000	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
122	1:107500000	1	107500000	0.688014987771679	0.997895423770979	0.0188085902434791	0.160619984809754	0.00204460231970087	0.00169663509110585	-0.391522288429208	2.47052413775982	0.185150338457067	0.64631383938152	TRUE
125	1:1.94e+08	1	1.94e+08	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:193500000	1	193500000	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:194500000	1	194500000	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:1.96e+08	1	1.96e+08	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:196500000	1	196500000	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:192500000	1	192500000	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:197500000	1	197500000	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:1.93e+08	1	1.93e+08	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
125	1:195500000	1	195500000	0.744187330520344	0.998929219315711	0.013778265120076	0.198133510564034	0.00157951788498453	0.00175183232467672	-0.433160806191208	2.63670337265834	0.41511089703749	0.500017673919135	TRUE
133	1:185500000	1	185500000	0.771105843850643	0.962763803804959	0.427274889058081	0.027263747302027	0.00661630024836794	0.00517033468662003	-0.800191910860755	0.983508296819816	0.0270872703564245	0.532161714932344	TRUE
133	1:1.85e+08	1	1.85e+08	0.771105843850643	0.962763803804959	0.427274889058081	0.027263747302027	0.00661630024836794	0.00517033468662003	-0.800191910860755	0.983508296819816	0.0270872703564245	0.532161714932344	TRUE
133	1:184500000	1	184500000	0.771105843850643	0.962763803804959	0.427274889058081	0.027263747302027	0.00661630024836794	0.00517033468662003	-0.800191910860755	0.983508296819816	0.0270872703564245	0.532161714932344	TRUE
133	1:1.83e+08	1	1.83e+08	0.771105843850643	0.962763803804959	0.427274889058081	0.027263747302027	0.00661630024836794	0.00517033468662003	-0.800191910860755	0.983508296819816	0.0270872703564245	0.532161714932344	TRUE
